"S1933","NYASATO","PUBLIC","tz-ge"
"S1934","LULEMBELA","PUBLIC","tz-ge"
"S1935","IPONYA","PUBLIC","tz-ge"
"S1936","BUKOMBE","PUBLIC","tz-ge"
"S1937","MANGAMBA","PUBLIC","tz-mt"
"S1938","ISANGAWANA","PUBLIC","tz-mb"
"S1939","MAWENI","PUBLIC","tz-mb"
"S1940","KAPALALA","PUBLIC","tz-mb"
"S1941","KAKOBE","PUBLIC","tz-mw"
"S1943","MAGOZA","PUBLIC","tz-ds"
"S1945","BUYUNI","PUBLIC","tz-ds"
"S1946","MWANAGATI","PUBLIC","tz-ds"
"S1947","PUGU STATION","PUBLIC","tz-ds"
"S1948","MONGOLA","PUBLIC","tz-mo"
"S1949","MASKATI","PUBLIC","tz-mo"
"S1950","LANGALI","PUBLIC","tz-mo"
"S1951","CHIKOLE","PUBLIC","tz-do"
"S1952","MOIPO DAY","PUBLIC","tz-kl"
"S1953","SUKUMA","PUBLIC","tz-si"
"S1954","MASELA","PUBLIC","tz-si"
"S1955","BUDEKWA","PUBLIC","tz-si"
"S1956","MAJEBELE","PUBLIC","tz-si"
"S1957","KINAMWIGULU","PUBLIC","tz-si"
"S1958","SHISHIYU","PUBLIC","tz-si"
"S1959","KULIMI","PUBLIC","tz-si"
"S1960","ZEBEYA","PUBLIC","tz-si"
"S1961","IJUMBI","PUBLIC","tz-kr"
"S1962","IBUGA","PUBLIC","tz-kr"
"S1963","KISHANDA","PUBLIC","tz-kr"
"S1964","TOANGOMA","PUBLIC","tz-ds"
"S1965","SOMANGILA DAY","PUBLIC","tz-ds"
"S1966","MIBURANI DAY","PUBLIC","tz-ds"
"S1967","CHANGALIKWA","PUBLIC","tz-pw"
"S1968","MSATA","PUBLIC","tz-pw"
"S1969","DUNDA","PUBLIC","tz-pw"
"S1970","MWEGA","PUBLIC","tz-mo"
"S1971","LUMUMA","PUBLIC","tz-mo"
"S1972","SEKWAO","PUBLIC","tz-mo"
"S1974","PARAKUYO","PUBLIC","tz-mo"
"S1975","GONGWE","PUBLIC","tz-mo"
"S1976","NAMATUHI","PUBLIC","tz-rv"
"S1977","NDONGOSI","PUBLIC","tz-rv"
"S1978","MHALULE","PUBLIC","tz-rv"
"S1979","SILI","PUBLIC","tz-rv"
"S1980","CHABURUMA","PUBLIC","tz-rv"
"S1981","HIRBADAW","PUBLIC","tz-my"
"S1982","GETANUWAS","PUBLIC","tz-my"
"S1983","KIRU","PUBLIC","tz-my"
"S1984","AYATSEA","PUBLIC","tz-my"
"S1985","AYALAGAYA","PUBLIC","tz-my"
"S1986","IGOKELO","PUBLIC","tz-mw"
"S1987","WINO","PUBLIC","tz-rv"
"S1988","MAGAGULA","PUBLIC","tz-rv"
"S1989","LUPUNGA","PUBLIC","tz-rv"
"S1990","USONGELANI","PUBLIC","tz-tb"
"S1991","ISAKAMALIWA","PUBLIC","tz-tb"
"S1992","DINDUMA","PUBLIC","tz-mt"
"S1993","MCHICHIRA","PUBLIC","tz-mt"
"S1994","IWINDI","PUBLIC","tz-mb"
"S1995","MSHEWE","PUBLIC","tz-mb"
"S1996","NGASAMO","PUBLIC","tz-si"
"S1997","OLELE","PUBLIC","tz-kl"
"S1999","TUMO","PUBLIC","tz-kl"
"S2000","NAMKUKWE","PUBLIC","tz-mb"
"S2001","MWEMAGE","PUBLIC","tz-kr"
"S2002","NYAMTELELA","PUBLIC","tz-mw"
"S2003","NYAKAMWAGA","PUBLIC","tz-ge"
"S2004","ILUNGU","PUBLIC","tz-mb"
"S2005","IKHOHO","PUBLIC","tz-mb"
"S2006","MSAKWALO","PUBLIC","tz-do"
"S2007","KIKUBIJI","PUBLIC","tz-mw"
"S2008","JAKAYA KIKWETE","PUBLIC","tz-my"
"S2009","MASHEWA","PUBLIC","tz-tn"
"S2012","ALI MCHUMO","PUBLIC","tz-li"
"S2013","MITEJA","PUBLIC","tz-li"
"S2014","NH'UNDURU","PUBLIC","tz-mw"
"S2015","SANJO","PUBLIC","tz-mw"
"S2016","KEMONDO","PUBLIC","tz-kr"
"S2017","KILULU","PUBLIC","tz-tn"
"S2018","BUSTANI DAY","PUBLIC","tz-kl"
"S2019","TANYA DAY","PUBLIC","tz-kl"
"S2020","NGARENI DAY","PUBLIC","tz-kl"
"S2021","HOLILI DAY","PUBLIC","tz-kl"
"S2022","MRAMBA DAY","PUBLIC","tz-kl"
"S2023","MAHAHA","PUBLIC","tz-si"
"S2026","DAHANI","PUBLIC","tz-kl"
"S2027","MALYA","PUBLIC","tz-mw"
"S2028","MARINGENI","PUBLIC","tz-kl"
"S2029","SHUNGUBWENI","PUBLIC","tz-pw"
"S2030","BUYENZI","PUBLIC","tz-km"
"S2031","KISASA","PUBLIC","tz-do"
"S2032","CHINANGALI","PUBLIC","tz-do"
"S2033","VIWANDANI","PUBLIC","tz-do"
"S2034","MIYUJI","PUBLIC","tz-do"
"S2035","KIKOMBO","PUBLIC","tz-do"
"S2036","NTUCHI","PUBLIC","tz-rk"
"S2037","MAKATA","PUBLIC","tz-li"
"S2038","KIKULYUNGU","PUBLIC","tz-li"
"S2039","NGONGO","PUBLIC","tz-li"
"S2040","MANDWANGA","PUBLIC","tz-li"
"S2041","CHIUTA","PUBLIC","tz-li"
"S2042","SAKAYO MOSHA","PUBLIC","tz-kl"
"S2043","GIRIKU","PUBLIC","tz-si"
"S2044","IDUDA","PUBLIC","tz-mb"
"S2045","MANGI SINA","PUBLIC","tz-kl"
"S2047","BUSISI","PUBLIC","tz-mw"
"S2048","LUGATA","PUBLIC","tz-mw"
"S2049","ILIGAMBA","PUBLIC","tz-mw"
"S2050","NYANDEO","PUBLIC","tz-mo"
"S2051","KIYONGWILE","PUBLIC","tz-mo"
"S2052","MCHOMBE","PUBLIC","tz-mo"
"S2053","CHITA","PUBLIC","tz-mo"
"S2054","MATUNDU HILL","PUBLIC","tz-mo"
"S2055","MUTENGA","PUBLIC","tz-mo"
"S2056","LUHOLOLO","PUBLIC","tz-nj"
"S2057","MARIA NYERERE","PUBLIC","tz-nj"
"S2058","THOMAS NYIMBO","PUBLIC","tz-nj"
"S2059","NGULILO","PUBLIC","tz-mb"
"S2060","MAGHARE","PUBLIC","tz-kl"
"S2061","KAJUNJUMELE","PUBLIC","tz-mb"
"S2062","MASUKILA","PUBLIC","tz-mb"
"S2063","MWAYA","PUBLIC","tz-mb"
"S2064","NKUYU","PUBLIC","tz-mb"
"S2065","MBEBE","PUBLIC","tz-mb"
"S2066","IPUNGA","PUBLIC","tz-mb"
"S2067","MPEMBA","PUBLIC","tz-mb"
"S2068","ISANDULA","PUBLIC","tz-mb"
"S2069","MATIMIRA","PUBLIC","tz-rv"
"S2070","GUMBIRO","PUBLIC","tz-rv"
"S2071","LUCHILI","PUBLIC","tz-rv"
"S2072","MGOMBASI","PUBLIC","tz-rv"
"S2073","NANUNGU","PUBLIC","tz-rv"
"S2074","MSINDO","PUBLIC","tz-rv"
"S2075","BURUMA","PUBLIC","tz-ma"
"S2076","KIRIBA","PUBLIC","tz-ma"
"S2077","NYANJA","PUBLIC","tz-ma"
"S2078","MASABA","PUBLIC","tz-ma"
"S2079","BUTUGURI DAY","PUBLIC","tz-ma"
"S2080","WEGERO","PUBLIC","tz-ma"
"S2082","BUMASWA DAY","PUBLIC","tz-ma"
"S2083","BUKO","PUBLIC","tz-ma"
"S2084","MKIRIRA","PUBLIC","tz-ma"
"S2085","KILEO DAY","PUBLIC","tz-kl"
"S2086","KAKORA","PUBLIC","tz-ge"
"S2087","ISAKAMAWE","PUBLIC","tz-mw"
"S2088","ILOLANGULU","PUBLIC","tz-ge"
"S2089","IYOGELO","PUBLIC","tz-ge"
"S2090","LAGHANGA","PUBLIC","tz-my"
"S2091","MWAMASHELE","PUBLIC","tz-sh"
"S2092","UKENYENGE","PUBLIC","tz-sh"
"S2093","BUBIKI","PUBLIC","tz-sh"
"S2095","IMESELA","PUBLIC","tz-sh"
"S2096","USULE","PUBLIC","tz-sh"
"S2097","PANDAGICHIZA","PUBLIC","tz-sh"
"S2098","LYABUKANDE","PUBLIC","tz-sh"
"S2099","SAKASAKA","PUBLIC","tz-si"
"S2100","MWAMANONGU","PUBLIC","tz-si"
"S2101","MZALENDO","PUBLIC","tz-mb"
"S2102","LUFINGO","PUBLIC","tz-mb"
"S2103","ITALE","PUBLIC","tz-mb"
"S2104","BUPIGU","PUBLIC","tz-mb"
"S2105","NYALANJA","PUBLIC","tz-si"
"S2106","MAHEMBE","PUBLIC","tz-si"
"S2107","SOMANDA","PUBLIC","tz-si"
"S2108","MWADOBANA DAY","PUBLIC","tz-si"
"S2109","GASUMA","PUBLIC","tz-si"
"S2110","MHUNZE","PUBLIC","tz-si"
"S2111","MWASWALE","PUBLIC","tz-si"
"S2112","BUMERA","PUBLIC","tz-si"
"S2113","NYAKABINDI","PUBLIC","tz-si"
"S2114","MTWIVILA","PUBLIC","tz-ir"
"S2115","WALLA","PUBLIC","tz-mw"
"S2116","NG'WAMABANZA","PUBLIC","tz-mw"
"S2117","IGALUKILO","PUBLIC","tz-si"
"S2118","KONGOLO","PUBLIC","tz-mw"
"S2120","KATUMA","PUBLIC","tz-rk"
"S2121","LUHUNGA","PUBLIC","tz-ir"
"S2123","MAMBA DAY","PUBLIC","tz-kl"
"S2124","MBINGU","PUBLIC","tz-mo"
"S2125","RUNDUGAI","PUBLIC","tz-kl"
"S2126","BICHA","PUBLIC","tz-do"
"S2127","KISESE","PUBLIC","tz-do"
"S2129","HURUI","PUBLIC","tz-do"
"S2130","DILAI","PUBLIC","tz-do"
"S2131","JANGALO","PUBLIC","tz-do"
"S2132","ITASWI","PUBLIC","tz-do"
"S2133","SONGOLO","PUBLIC","tz-do"
"S2134","KISULUNI","PUBLIC","tz-kl"
"S2135","LUHUNDWA","PUBLIC","tz-do"
"S2136","MOUNT IGOVU","PUBLIC","tz-do"
"S2137","KIMAGHAI","PUBLIC","tz-do"
"S2138","VINGHAWE","PUBLIC","tz-do"
"S2139","MASSA","PUBLIC","tz-do"
"S2140","NKUMBA","PUBLIC","tz-tb"
"S2141","IPULI","PUBLIC","tz-tb"
"S2143","CHEYO","PUBLIC","tz-tb"
"S2144","ITETEMIA","PUBLIC","tz-tb"
"S2145","TONGI","PUBLIC","tz-tb"
"S2146","KAMPALA","PUBLIC","tz-tb"
"S2147","HAMZA AZIZI ALLY MEMORIAL","PUBLIC","tz-tb"
"S2148","CHABUTWA","PUBLIC","tz-tb"
"S2149","PANGALE","PUBLIC","tz-tb"
"S2150","IGIGWA","PUBLIC","tz-tb"
"S2152","MAKAZI","PUBLIC","tz-tb"
"S2154","NITEKELA","PUBLIC","tz-mt"
"S2155","KISIWA","PUBLIC","tz-mt"
"S2156","KABAGWE","PUBLIC","tz-km"
"S2157","MUHINDA","PUBLIC","tz-km"
"S2158","NYAKIMUE","PUBLIC","tz-km"
"S2159","MTO BUBU DAY","PUBLIC","tz-do"
"S2160","CHANGAA","PUBLIC","tz-do"
"S2161","KAAGYA","PUBLIC","tz-kr"
"S2162","KYAKA","PUBLIC","tz-kr"
"S2163","BUJUGO","PUBLIC","tz-kr"
"S2164","KILIMLILE","PUBLIC","tz-kr"
"S2165","KYAMULAILE","PUBLIC","tz-kr"
"S2166","KIROKA","PUBLIC","tz-mo"
"S2167","KINOLE","PUBLIC","tz-mo"
"S2168","TAWA","PUBLIC","tz-mo"
"S2169","KISEMU","PUBLIC","tz-mo"
"S2170","BWAKIRACHINI","PUBLIC","tz-mo"
"S2171","KISAKI","PUBLIC","tz-mo"
"S2172","MANDAKA DAY","PUBLIC","tz-kl"
"S2173","KIRYA DAY","PUBLIC","tz-kl"
"S2174","NKOMA DAY","PUBLIC","tz-si"
"S2175","DR. ALI M. SHEIN","PUBLIC","tz-sd"
"S2176","MASINDA DAY","PUBLIC","tz-sd"
"S2177","MUHINTIRI","PUBLIC","tz-sd"
"S2179","NTUNTU","PUBLIC","tz-sd"
"S2182","UGHANDI","PUBLIC","tz-sd"
"S2183","MINYUGHE","PUBLIC","tz-sd"
"S2184","MWARU","PUBLIC","tz-sd"
"S2185","MUDIDA","PUBLIC","tz-sd"
"S2186","MTINKO","PUBLIC","tz-sd"
"S2187","WEMBERE","PUBLIC","tz-sd"
"S2188","MSISI","PUBLIC","tz-sd"
"S2189","IRISYA","PUBLIC","tz-sd"
"S2190","MAKURO","PUBLIC","tz-sd"
"S2191","MWANAMWEMA SHEIN","PUBLIC","tz-sd"
"S2192","KIMADOI","PUBLIC","tz-sd"
"S2193","KINTINKU","PUBLIC","tz-sd"
"S2194","MAKURU","PUBLIC","tz-sd"
"S2195","NKONKO","PUBLIC","tz-sd"
"S2196","HEKA","PUBLIC","tz-sd"
"S2197","MANYONI","PUBLIC","tz-sd"
"S2198","MTIPA","PUBLIC","tz-sd"
"S2199","MWANKOKO","PUBLIC","tz-sd"
"S2200","MTAMAA","PUBLIC","tz-sd"
"S2201","UNYAMIKUMBI","PUBLIC","tz-sd"
"S2202","MUNGUMAJI","PUBLIC","tz-sd"
"S2203","MANDEWA","PUBLIC","tz-sd"
"S2204","NDUGUTI","PUBLIC","tz-sd"
"S2205","KINYANGIRI","PUBLIC","tz-sd"
"S2206","MEASKRON","PUBLIC","tz-my"
"S2207","KUNZUGU","PUBLIC","tz-ma"
"S2208","RUHANGA","PUBLIC","tz-kr"
"S2209","KASUNGAMILE","PUBLIC","tz-mw"
"S2213","USEVYA","PUBLIC","tz-ka"
"S2214","RUNGWA","PUBLIC","tz-ka"
"S2215","KALAMBO","PUBLIC","tz-rk"
"S2216","MAZOKA","PUBLIC","tz-rk"
"S2217","MPUNYULE","PUBLIC","tz-li"
"S2218","NAHUKAHUKA","PUBLIC","tz-li"
"S2219","NAMBAMBO","PUBLIC","tz-li"
"S2220","NAIPANGA","PUBLIC","tz-li"
"S2221","NAIPINGO","PUBLIC","tz-li"
"S2222","MARAMBO","PUBLIC","tz-li"
"S2223","IWAMBI","PUBLIC","tz-mb"
"S2224","MLAFU","PUBLIC","tz-ir"
"S2225","UHAMBINGETO","PUBLIC","tz-ir"
"S2226","MASISIWE","PUBLIC","tz-ir"
"S2227","KITOWO","PUBLIC","tz-ir"
"S2228","KILOLE DAY","PUBLIC","tz-tn"
"S2229","MADEGE","PUBLIC","tz-ir"
"S2230","NDAMA","PUBLIC","tz-kr"
"S2231","CHAKARURU","PUBLIC","tz-kr"
"S2232","NYAKAHANGA","PUBLIC","tz-kr"
"S2233","KAYANGA","PUBLIC","tz-kr"
"S2234","RUHINDA","PUBLIC","tz-kr"
"S2235","NKWENDA","PUBLIC","tz-kr"
"S2236","NTARE","PUBLIC","tz-kr"
"S2237","KIHANGA","PUBLIC","tz-kr"
"S2238","NYAMILIMA","PUBLIC","tz-kr"
"S2239","NYABUSOZI","PUBLIC","tz-kr"
"S2240","MAKURUGUSI","PUBLIC","tz-ge"
"S2241","ILEMELA","PUBLIC","tz-ge"
"S2242","NYALUHANDE DAY","PUBLIC","tz-si"
"S2243","ITUMBILI","PUBLIC","tz-mw"
"S2244","LAMADI","PUBLIC","tz-si"
"S2245","KITUMBA","PUBLIC","tz-mw"
"S2246","LEMIRA DAY","PUBLIC","tz-kl"
"S2247","MARIRE DAY","PUBLIC","tz-kl"
"S2248","MUKWASA DAY","PUBLIC","tz-kl"
"S2249","FUKA","PUBLIC","tz-kl"
"S2250","MBUZII","PUBLIC","tz-tn"
"S2251","MAYO DAY","PUBLIC","tz-tn"
"S2253","PONGWE","PUBLIC","tz-tn"
"S2254","KIHERE","PUBLIC","tz-tn"
"S2255","POTWE DAY","PUBLIC","tz-tn"
"S2256","MANZA DAY","PUBLIC","tz-tn"
"S2257","MJI MPYA","PUBLIC","tz-kl"
"S2258","REGINALD MENGI","PUBLIC","tz-kl"
"S2259","MARY NAGU","PUBLIC","tz-my"
"S2260","MASAKTA","PUBLIC","tz-my"
"S2261","DANIEL NOUD","PUBLIC","tz-my"
"S2262","WARETA","PUBLIC","tz-my"
"S2263","GISAMBALANG","PUBLIC","tz-my"
"S2264","HANANG","PUBLIC","tz-my"
"S2265","ELERAI","PUBLIC","tz-as"
"S2267","MIHINGO","PUBLIC","tz-ma"
"S2268","LUGONGO","PUBLIC","tz-mw"
"S2269","BUSANGUMUGU","PUBLIC","tz-mw"
"S2270","MUKITUNTU","PUBLIC","tz-mw"
"S2271","MWAMALOLE","PUBLIC","tz-si"
"S2272","MWABUMA","PUBLIC","tz-si"
"S2273","PAJI","PUBLIC","tz-si"
"S2274","LINGEKA","PUBLIC","tz-si"
"S2275","LUBIGA","PUBLIC","tz-si"
"S2277","BUSI","PUBLIC","tz-do"
"S2278","MACECHU","PUBLIC","tz-tn"
"S2280","UNGULU","PUBLIC","tz-mo"
"S2281","MTANDI","PUBLIC","tz-mt"
"S2282","IKINGA","PUBLIC","tz-mb"
"S2283","NKUNGA","PUBLIC","tz-mb"
"S2284","MTAMBULA","PUBLIC","tz-ir"
"S2285","MNINGA","PUBLIC","tz-ir"
"S2286","KINYANAMBO","PUBLIC","tz-ir"
"S2287","NYAIBARA","PUBLIC","tz-ma"
"S2288","KIBASUKA","PUBLIC","tz-ma"
"S2289","NYIHARA","PUBLIC","tz-ma"
"S2290","NYAMAGARO","PUBLIC","tz-ma"
"S2291","CHANZURU","PUBLIC","tz-mo"
"S2292","MSOWERO","PUBLIC","tz-mo"
"S2293","MAGUBIKE","PUBLIC","tz-mo"
"S2294","RUPONDA","PUBLIC","tz-li"
"S2296","MSANZI","PUBLIC","tz-rk"
"S2297","NDORWE","PUBLIC","tz-kl"
"S2300","MTIMBWE","PUBLIC","tz-nj"
"S2302","KAMWALA","PUBLIC","tz-kl"
"S2303","NYIENDO","PUBLIC","tz-ma"
"S2304","SEJELI","PUBLIC","tz-do"
"S2305","MURANDA","PUBLIC","tz-ma"
"S2306","BUSANDA","PUBLIC","tz-ge"
"S2307","GORONG'A","PUBLIC","tz-ma"
"S2308","KISUMWA","PUBLIC","tz-ma"
"S2309","KWAMSISI","PUBLIC","tz-tn"
"S2310","SHUME","PUBLIC","tz-tn"
"S2311","MALIGISU","PUBLIC","tz-mw"
"S2312","SELEBU","PUBLIC","tz-ir"
"S2313","MWIGUNDU","PUBLIC","tz-ma"
"S2314","NYERUMA","PUBLIC","tz-ma"
"S2316","BUHINGU","PUBLIC","tz-km"
"S2317","KIPANDE","PUBLIC","tz-rk"
"S2318","YAKOBI","PUBLIC","tz-nj"
"S2319","BONGA","PUBLIC","tz-my"
"S2320","MANGOTO","PUBLIC","tz-kl"
"S2321","IGONGWA","PUBLIC","tz-mw"
"S2322","KIMOCHI","PUBLIC","tz-kl"
"S2323","MHANDE","PUBLIC","tz-mw"
"S2329","NACHUNYU","PUBLIC","tz-mt"
"S2330","KAGONDO","PUBLIC","tz-kr"
"S2337","HALUNGU","PUBLIC","tz-mb"
"S2338","NAMBINZO","PUBLIC","tz-mb"
"S2340","HIMO","PUBLIC","tz-kl"
"S2343","MTUMBA","PUBLIC","tz-do"
"S2346","NGWELO","PUBLIC","tz-tn"
"S2349","MGOLA","PUBLIC","tz-nj"
"S2351","UKATA","PUBLIC","tz-rv"
"S2355","NGULUGULU","PUBLIC","tz-mb"
"S2357","MOUNT KIPENGERE","PUBLIC","tz-nj"
"S2358","MTAKUJA BEACH","PUBLIC","tz-ds"
"S2360","MAILISITA","PUBLIC","tz-kl"
"S2361","MAVANGA","PUBLIC","tz-nj"
"S2362","NALIMA","PUBLIC","tz-rv"
"S2363","FARM 17","PUBLIC","tz-li"
"S2364","MTAE","PUBLIC","tz-tn"
"S2366","KIVULE","PUBLIC","tz-ds"
"S2367","TOLEDO","PUBLIC","tz-tn"
"S2368","MAGINDU","PUBLIC","tz-pw"
"S2369","ULIWA","PUBLIC","tz-nj"
"S2370","KAFITA","PUBLIC","tz-ge"
"S2371","BWIREGE","PUBLIC","tz-ma"
"S2372","NAMAJANI","PUBLIC","tz-mt"
"S2373","KIJOMBE","PUBLIC","tz-nj"
"S2374","GHONA","PUBLIC","tz-kl"
"S2375","KERENGE","PUBLIC","tz-tn"
"S2376","MUGABE","PUBLIC","tz-ds"
"S2377","BUNGULWA","PUBLIC","tz-mw"
"S2379","MAJANI YA CHAI","PUBLIC","tz-ds"
"S2380","OKAONI","PUBLIC","tz-kl"
"S2381","TURIANI","PUBLIC","tz-ds"
"S2384","MWISI","PUBLIC","tz-tb"
"S2385","KAREMA","PUBLIC","tz-ka"
"S2386","TLAWI","PUBLIC","tz-my"
"S2387","NEEMA","PUBLIC","tz-kl"
"S2388","KIMBE","PUBLIC","tz-tn"
"S2389","KIBIRASHI","PUBLIC","tz-tn"
"S2390","KIKUNDE","PUBLIC","tz-tn"
"S2391","LUDUGA","PUBLIC","tz-nj"
"S2392","KAYAO","PUBLIC","tz-nj"
"S2393","MWASENI","PUBLIC","tz-pw"
"S2394","MSAFIRI","PUBLIC","tz-pw"
"S2395","KIWIRA","PUBLIC","tz-mb"
"S2422","UMBA","PUBLIC","tz-tn"
"S2423","KYERWA","PUBLIC","tz-kr"
"S2424","MKUNDI","PUBLIC","tz-mt"
"S2427","ISONGOLE","PUBLIC","tz-mb"
"S2428","MBUJI","PUBLIC","tz-rv"
"S2431","MABOGINI","PUBLIC","tz-kl"
"S2433","GANAKO","PUBLIC","tz-as"
"S2434","NGUNJA","PUBLIC","tz-mt"
"S2435","MDIMBA","PUBLIC","tz-mt"
"S2436","MAUNDO","PUBLIC","tz-mt"
"S2437","LIENJE","PUBLIC","tz-mt"
"S2438","CHINYIKA","PUBLIC","tz-do"
"S2439","CHIPOGORO","PUBLIC","tz-do"
"S2440","MBUGA","PUBLIC","tz-do"
"S2441","MTITAA","PUBLIC","tz-do"
"S2442","IBIHWA","PUBLIC","tz-do"
"S2443","CHIPANGA","PUBLIC","tz-do"
"S2444","IDIFU","PUBLIC","tz-do"
"S2445","MPWAYUNGU","PUBLIC","tz-do"
"S2446","MSAMALO","PUBLIC","tz-do"
"S2447","SEGALA","PUBLIC","tz-do"
"S2448","MVUMI MISSION","PUBLIC","tz-do"
"S2449","BABAYU","PUBLIC","tz-do"
"S2450","ITISO","PUBLIC","tz-do"
"S2451","MAKWAWA","PUBLIC","tz-do"
"S2452","LAMAITI","PUBLIC","tz-do"
"S2453","MPUI","PUBLIC","tz-rk"
"S2456","BUJELA","PUBLIC","tz-mb"
"S2457","IPONJOLA","PUBLIC","tz-mb"
"S2458","KIPAUMBELE","PUBLIC","tz-li"
"S2459","MNYAKONGO","PUBLIC","tz-do"
"S2460","IDUO","PUBLIC","tz-do"
"S2461","CHIWE","PUBLIC","tz-do"
"S2462","NGOMAI","PUBLIC","tz-do"
"S2463","HEMBAHEMBA","PUBLIC","tz-do"
"S2464","SONGAMBELE KILIMANI","PUBLIC","tz-do"
"S2465","MANG'HAILA","PUBLIC","tz-do"
"S2466","KINDAI","PUBLIC","tz-sd"
"S2467","FURAHIA","PUBLIC","tz-ir"
"S2468","ILONGA","PUBLIC","tz-mo"
"S2469","CELINA KOMBANI","PUBLIC","tz-mo"
"S2470","MAHENGE","PUBLIC","tz-mo"
"S2471","UPONERA","PUBLIC","tz-mo"
"S2472","MINEPA","PUBLIC","tz-mo"
"S2473","ITETE","PUBLIC","tz-mo"
"S2474","USANGULE","PUBLIC","tz-mo"
"S2475","MALINYI","PUBLIC","tz-mo"
"S2476","MBAGALA","PUBLIC","tz-ds"
"S2478","MSENSE","PUBLIC","tz-mb"
"S2479","GUBALI","PUBLIC","tz-do"
"S2480","KWAMTORO","PUBLIC","tz-do"
"S2481","GOIMA","PUBLIC","tz-do"
"S2482","LOO","PUBLIC","tz-do"
"S2483","KOLO","PUBLIC","tz-do"
"S2484","KIKORE","PUBLIC","tz-do"
"S2485","MASANGE","PUBLIC","tz-do"
"S2486","THAWI","PUBLIC","tz-do"
"S2487","KALAMBA","PUBLIC","tz-do"
"S2488","KIKILO","PUBLIC","tz-do"
"S2489","DALAI","PUBLIC","tz-do"
"S2490","SERYA","PUBLIC","tz-do"
"S2491","KWALE","PUBLIC","tz-tn"
"S2493","MWATISI","PUBLIC","tz-mb"
"S2494","MKAMBA","PUBLIC","tz-pw"
"S2495","MUNZEZE","PUBLIC","tz-km"
"S2497","KIPETA","PUBLIC","tz-rk"
"S2501","KISIBA","PUBLIC","tz-mb"
"S2502","MBWENI","PUBLIC","tz-ds"
"S2503","IBABA","PUBLIC","tz-mb"
"S2504","MALILI","PUBLIC","tz-si"
"S2507","NGOMENI","PUBLIC","tz-tn"
"S2508","ISENI","PUBLIC","tz-mw"
"S2509","ENGLISH SPEAKING INT. MUSLIM SCHOOL","PUBLIC","tz-zw"
"S2512","MOHORO","PUBLIC","tz-pw"
"S2518","KIWERE","PUBLIC","tz-tb"
"S2519","SWAYA","PUBLIC","tz-mb"
"S2520","SELEMBALA","PUBLIC","tz-mo"
"S2522","MPONDE","PUBLIC","tz-tn"
"S2523","SHUNGA","PUBLIC","tz-kr"
"S2524","MURUSAGAMBA","PUBLIC","tz-kr"
"S2525","KIRUSHYA","PUBLIC","tz-kr"
"S2526","BARIKIWA","PUBLIC","tz-li"
"S2529","BUGOGWA","PUBLIC","tz-mw"
"S2530","NYAMANORO","PUBLIC","tz-mw"
"S2531","KASHISHI","PUBLIC","tz-tb"
"S2534","GUTA","PUBLIC","tz-ma"
"S2535","KABULA","PUBLIC","tz-mb"
"S2537","ILALA","PUBLIC","tz-ds"
"S2538","MWANANCHI","PUBLIC","tz-km"
"S2542","KALANGASA","PUBLIC","tz-rk"
"S2543","NG'HOBOKO","PUBLIC","tz-si"
"S2545","NAMALENGA","PUBLIC","tz-mt"
"S2547","LYANDEMBELA","PUBLIC","tz-ir"
"S2550","MLONDWE","PUBLIC","tz-nj"
"S2551","NGOFILA","PUBLIC","tz-sh"
"S2552","BUNAMBIYU","PUBLIC","tz-sh"
"S2553","MWAMADULU","PUBLIC","tz-sh"
"S2554","IDUKILO","PUBLIC","tz-sh"
"S2555","MWAKIPOYA","PUBLIC","tz-sh"
"S2556","KILOLELI","PUBLIC","tz-sh"
"S2557","BUSIYA","PUBLIC","tz-sh"
"S2558","SOMAGEDI","PUBLIC","tz-sh"
"S2559","MAGANZO","PUBLIC","tz-sh"
"S2560","TALAGA","PUBLIC","tz-sh"
"S2561","SONGWA","PUBLIC","tz-sh"
"S2562","WISHITELEJA","PUBLIC","tz-sh"
"S2563","BULEKELA","PUBLIC","tz-sh"
"S2564","MWATAGA","PUBLIC","tz-sh"
"S2565","MATABA","PUBLIC","tz-si"
"S2566","NG'HUMBU","PUBLIC","tz-si"
"S2567","MWAKALEKA","PUBLIC","tz-si"
"S2568","BUSHASHI","PUBLIC","tz-si"
"S2569","MWABAYANDA","PUBLIC","tz-si"
"S2570","SANGAMWALUGESHA","PUBLIC","tz-si"
"S2571","NG'WIGWA","PUBLIC","tz-si"
"S2572","KIKOLE","PUBLIC","tz-li"
"S2573","KIRANJERANJE","PUBLIC","tz-li"
"S2574","MIBUYUNI","PUBLIC","tz-li"
"S2575","LIKAWAGE","PUBLIC","tz-li"
"S2576","KIBATA","PUBLIC","tz-li"
"S2577","MIGURUWE","PUBLIC","tz-li"
"S2578","DODOMEZI","PUBLIC","tz-li"
"S2579","KIVINJE SCOOL","PUBLIC","tz-li"
"S2580","MTANGA","PUBLIC","tz-li"
"S2581","KANDAWALE","PUBLIC","tz-li"
"S2582","KIKANDA","PUBLIC","tz-li"
"S2583","PANDE","PUBLIC","tz-li"
"S2584","NJINJO","PUBLIC","tz-li"
"S2585","NAKIU","PUBLIC","tz-li"
"S2586","NANDANGA","PUBLIC","tz-li"
"S2587","BUHINGO","PUBLIC","tz-mw"
"S2588","BULEMEJI","PUBLIC","tz-mw"
"S2589","IDETEMYA","PUBLIC","tz-mw"
